EKF_x,EKF_y,EKF_theta,PM_x,PM_y,PM_theta,errorEKF_x,errorEKF_y,errorEKF_theta,errorPM,EKFCovXX,EKFCovXY,EKFCovXTheta,EKFCovYX,EKFCovYY,EKFCovYTheta,EKFCovThetaX,EKFCovThetaY,EKFCovThetaTheta
0.606412,0.288446,-1.65899,0.606412,0.288446,-1.65899,0.00641243,-0.0664538,-0.0879891,14.7285,0.000999999,-9.08856e-23,1.32947e-14,-7.30233e-23,0.000999999,1.32866e-14,1.32944e-14,1.32854e-14,0.000999999
0.607724,0.286163,-1.66221,0.608988,0.284,-1.66535,0.00772445,-0.0687371,-0.0912068,15.4218,0.000512195,-2.12077e-14,2.87282e-09,-2.12077e-14,0.000512195,-3.42958e-09,2.87282e-09,-3.42958e-09,0.000512195
0.608172,0.285266,-1.66349,0.608968,0.283669,-1.66577,0.00817213,-0.0696344,-0.0924892,15.3224,0.000359875,-6.10575e-15,1.17717e-09,-6.10575e-15,0.000359875,-1.40531e-09,1.17717e-09,-1.40531e-09,0.000359875
0.6085,0.28479,-1.6642,0.609299,0.283629,-1.66593,0.00849968,-0.0701103,-0.093199,15.282,0.000290717,-2.4814e-15,5.92212e-10,-2.4814e-15,0.000290717,-7.06984e-10,5.92212e-10,-7.06984e-10,0.000290717
0.608661,0.284563,-1.66461,0.609135,0.283899,-1.66582,0.00866114,-0.0703367,-0.0936103,15.1346,0.000254131,-1.20673e-15,3.2946e-10,-1.20673e-15,0.000254131,-3.9331e-10,3.2946e-10,-3.9331e-10,0.000254131
0.608783,0.284341,-1.66496,0.609183,0.283609,-1.66611,0.00878286,-0.0705593,-0.0939596,15.1558,0.000233206,-6.51101e-16,1.93714e-10,-6.51101e-16,0.000233206,-2.31256e-10,1.93714e-10,-2.31256e-10,0.000233206
0.608881,0.284233,-1.6652,0.609227,0.283851,-1.66607,0.00888085,-0.0706674,-0.0942042,15.1671,0.000220702,-3.74216e-16,1.17643e-10,-3.74216e-16,0.000220702,-1.40443e-10,1.17643e-10,-1.40443e-10,0.000220702
0.609004,0.28414,-1.66539,0.609459,0.283799,-1.66606,0.00900404,-0.0707597,-0.0943876,15.2182,0.000213033,-2.23706e-16,7.28586e-11,-2.23706e-16,0.000213033,-8.69788e-11,7.28586e-11,-8.69788e-11,0.000213033
0.609081,0.284029,-1.66559,0.609371,0.283604,-1.66634,0.00908056,-0.0708714,-0.0945861,15.327,0.000208255,-1.37087e-16,4.56721e-11,-1.37087e-16,0.000208255,-5.45235e-11,4.56721e-11,-5.45235e-11,0.000208255
0.609115,0.283956,-1.66567,0.609248,0.283673,-1.66599,0.00911488,-0.0709444,-0.0946696,15.2719,0.000205249,-8.53382e-17,2.88479e-11,-8.53382e-17,0.000205249,-3.44387e-11,2.88479e-11,-3.44387e-11,0.000205249
0.609164,0.283889,-1.66579,0.609354,0.283629,-1.66625,0.00916352,-0.0710108,-0.094788,15.3469,0.000203345,-5.36583e-17,1.83086e-11,-5.36583e-17,0.000203345,-2.18568e-11,1.83086e-11,-2.18568e-11,0.000203345
0.609172,0.283817,-1.66591,0.609207,0.283533,-1.66638,0.00917227,-0.0710827,-0.0949074,15.2937,0.000202135,-3.3955e-17,1.1655e-11,-3.3955e-17,0.000202135,-1.39138e-11,1.1655e-11,-1.39138e-11,0.000202135
0.609218,0.283783,-1.66597,0.609399,0.283645,-1.6662,0.00921796,-0.0711173,-0.0949669,15.241,0.000201364,-2.15746e-17,7.43379e-12,-2.15746e-17,0.000201364,-8.87448e-12,7.43379e-12,-8.87448e-12,0.000201364
0.609228,0.28377,-1.66599,0.609268,0.283718,-1.66607,0.00922811,-0.0711304,-0.094987,15.3288,0.000200872,-1.3744e-17,4.74726e-12,-1.3744e-17,0.000200872,-5.66729e-12,4.74726e-12,-5.66729e-12,0.000200872
0.609196,0.283718,-1.66602,0.609068,0.283512,-1.66616,0.00919598,-0.071182,-0.0950215,15.3218,0.000200558,-8.77013e-18,3.03401e-12,-8.77013e-18,0.000200558,-3.62201e-12,3.03401e-12,-3.62201e-12,0.000200558
0.609204,0.28371,-1.66607,0.609234,0.283677,-1.66627,0.00920357,-0.0711902,-0.0950708,15.3134,0.000200357,-5.60226e-18,1.94003e-12,-5.60226e-18,0.000200357,-2.31602e-12,1.94003e-12,-2.31602e-12,0.000200357
